>> loading GameParams.old.txt (first object)
root.PASB006_New_York_1934.B_ATBA.HP_AGS_3.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_2.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_1.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_7.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_6.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_5.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_4.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_9.smokePenalty removed in first object
root.PASB006_New_York_1934.B_ATBA.HP_AGS_8.smokePenalty removed in first object
root.PASB006_New_York_1934.B1_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASB006_New_York_1934.B1_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASB006_New_York_1934.B1_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASB006_New_York_1934.B1_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASB006_New_York_1934.B1_Artillery.HP_AGM_5.smokePenalty removed in first object
root.PASB006_New_York_1934.C_Hull_1942.smokeScanRadius removed in first object
root.PASB006_New_York_1934.C_Hull_1942.flagPoleModelName removed in first object
root.PASB006_New_York_1934.B_Hull_1934.smokeScanRadius removed in first object
root.PASB006_New_York_1934.B_Hull_1934.flagPoleModelName removed in first object
root.PASB006_New_York_1934.C1_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASB006_New_York_1934.C1_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASB006_New_York_1934.C1_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASB006_New_York_1934.C1_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASB006_New_York_1934.C1_Artillery.HP_AGM_5.smokePenalty removed in first object
root.PASB006_New_York_1934.needShowProjectYear removed in first object
root.PCW001_CrewCommon.CrewPersonality.shipsOtherNation removed in second object
root.PCW001_CrewCommon.CrewPersonality.shipsOwnNation removed in second object
root.PCW001_CrewCommon.CrewPersonality.hasRank removed in first object
root.PCW001_CrewCommon.CrewPersonality.ships removed in first object
root.PCW001_CrewCommon.CrewPersonality.isUnique removed in first object
root.PCW001_CrewCommon.CrewPersonality.dismissable removed in first object
root.PCW001_CrewCommon.CrewPersonality.hasOverlay removed in first object
root.PCW001_CrewCommon.CrewPersonality.hasManyNations removed in first object
root.PCW001_CrewCommon.UniqueSkills removed in first object
root.PCW001_CrewCommon.Vanity removed in first object
root.PASA004_Langley_1929.ATBADefault.HP_AGS_4.smokePenalty removed in first object
root.PASA004_Langley_1929.ATBADefault.HP_AGS_3.smokePenalty removed in first object
root.PASA004_Langley_1929.ATBADefault.HP_AGS_2.smokePenalty removed in first object
root.PASA004_Langley_1929.ATBADefault.HP_AGS_1.smokePenalty removed in first object
root.PASA004_Langley_1929.B_Hull_1944.smokeScanRadius removed in first object
root.PASA004_Langley_1929.B_Hull_1944.flagPoleModelName removed in first object
root.PASA004_Langley_1929.A_Hull_1929.smokeScanRadius removed in first object
root.PASA004_Langley_1929.A_Hull_1929.flagPoleModelName removed in first object
root.PASA004_Langley_1929.needShowProjectYear removed in first object
root.PAPA079_127MM_HE_KIDD.crewSmokeTexture removed in first object
root.PGGM026_127mm_KC_40.smokePenalty removed in first object
root.PAPA033_Shell_102mm_AP_SC_Mk_16.crewSmokeTexture removed in first object
root.PGGM027_210mm45_SK_L45.smokePenalty removed in first object
root.PRGM103_12in52_mod_2.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ATBADefault.HP_JGS_1.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ATBADefault.HP_JGS_2.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ATBADefault.HP_JGS_3.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ATBADefault.HP_JGS_4.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.A_Hull.smokeScanRadius removed in first object
root.PJSC727_Blue_Dragon.A_Hull.flagPoleModelName removed in first object
root.PJSC727_Blue_Dragon.ArtilleryDefault.HP_JGM_1.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ArtilleryDefault.HP_JGM_2.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ArtilleryDefault.HP_JGM_3.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ArtilleryDefault.HP_JGM_4.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.ArtilleryDefault.HP_JGM_5.smokePenalty removed in first object
root.PJSC727_Blue_Dragon.B_Hull.smokeScanRadius removed in first object
root.PJSC727_Blue_Dragon.B_Hull.flagPoleModelName removed in first object
root.PJSC727_Blue_Dragon.C_Hull.smokeScanRadius removed in first object
root.PJSC727_Blue_Dragon.C_Hull.flagPoleModelName removed in first object
root.PJSC727_Blue_Dragon.needShowProjectYear removed in first object
root.PAGM034_16in50_Mk7.smokePenalty removed in first object
root.PGPA025_210MM_AP_PSGR_L3_1.crewSmokeTexture removed in first object
root.PRGM090_130mm_55_casemate.smokePenalty removed in first object
root.PAGS001_5in38_Mk30_Mod0.smokePenalty removed in first object
root.PAGM020_8in55_Mk14_Mod1.smokePenalty removed in first object
root.PAPA031_Shell_152mm_AP_AP_105lbs.crewSmokeTexture removed in first object
root.PCPA014_120mm_BASIC_MG_HE.crewSmokeTexture removed in first object
root.PCGS143_140mm_BASIC_3_barrel.smokePenalty removed in first object
root.PCPA001_Shell.crewSmokeTexture removed in first object
root.PBW701_PVE.CrewPersonality.shipsOtherNation removed in second object
root.PBW701_PVE.CrewPersonality.hasRank removed in first object
root.PBW701_PVE.CrewPersonality.ships removed in first object
root.PBW701_PVE.CrewPersonality.isUnique removed in first object
root.PBW701_PVE.CrewPersonality.dismissable removed in first object
root.PBW701_PVE.CrewPersonality.hasOverlay removed in first object
root.PBW701_PVE.CrewPersonality.hasManyNations removed in first object
root.PBW701_PVE.UniqueSkills removed in first object
root.PBW701_PVE.Vanity removed in first object
root.PAPA027_Shell_152mm_AP_AP_105lbs.crewSmokeTexture removed in first object
root.PRPA029_130MM_HE_OF_54.crewSmokeTexture removed in first object
root.PGGM071_127mm_SK_C34.smokePenalty removed in first object
root.PRGM064_180mm_57_MK_3.smokePenalty removed in first object
root.PRPA020_130MM_HE_NEPREM.crewSmokeTexture removed in first object
root.PRPA022_152MM_OF35_KUTUZOV.crewSmokeTexture removed in first object
root.PJSC007_Aoba_1943.AB1_Artillery.HP_JGM_1.smokePenalty removed in first object
root.PJSC007_Aoba_1943.AB1_Artillery.HP_JGM_2.smokePenalty removed in first object
root.PJSC007_Aoba_1943.AB1_Artillery.HP_JGM_3.smokePenalty removed in first object
root.PJSC007_Aoba_1943.A_Hull_1942.smokeScanRadius removed in first object
root.PJSC007_Aoba_1943.A_Hull_1942.flagPoleModelName removed in first object
root.PJSC007_Aoba_1943.B_Hull_1943.smokeScanRadius removed in first object
root.PJSC007_Aoba_1943.B_Hull_1943.flagPoleModelName removed in first object
root.PJSC007_Aoba_1943.AB_ATBA.HP_JGS_1.smokePenalty removed in first object
root.PJSC007_Aoba_1943.AB_ATBA.HP_JGS_2.smokePenalty removed in first object
root.PJSC007_Aoba_1943.AB_ATBA.HP_JGS_3.smokePenalty removed in first object
root.PJSC007_Aoba_1943.AB_ATBA.HP_JGS_4.smokePenalty removed in first object
root.PJSC007_Aoba_1943.needShowProjectYear removed in first object
root.PGGS002_150mm_SKC_28_RF.smokePenalty removed in first object
root.PBPA013_152MM_AP_4CRH_SC.crewSmokeTexture removed in first object
root.PRW001_DefaultCrew.CrewPersonality.shipsOtherNation removed in second object
root.PRW001_DefaultCrew.CrewPersonality.shipsOwnNation removed in second object
root.PRW001_DefaultCrew.CrewPersonality.hasRank removed in first object
root.PRW001_DefaultCrew.CrewPersonality.ships removed in first object
root.PRW001_DefaultCrew.CrewPersonality.isUnique removed in first object
root.PRW001_DefaultCrew.CrewPersonality.dismissable removed in first object
root.PRW001_DefaultCrew.CrewPersonality.hasOverlay removed in first object
root.PRW001_DefaultCrew.CrewPersonality.hasManyNations removed in first object
root.PRW001_DefaultCrew.UniqueSkills removed in first object
root.PRW001_DefaultCrew.Vanity removed in first object
root.PGPA072_128MM_HE_C41.crewSmokeTexture removed in first object
root.PJSC018_Tone.ATBADefault.HP_JGS_1.smokePenalty removed in first object
root.PJSC018_Tone.ATBADefault.HP_JGS_2.smokePenalty removed in first object
root.PJSC018_Tone.ATBADefault.HP_JGS_3.smokePenalty removed in first object
root.PJSC018_Tone.ATBADefault.HP_JGS_4.smokePenalty removed in first object
root.PJSC018_Tone.ArtilleryDefault.HP_JGM_1.smokePenalty removed in first object
root.PJSC018_Tone.ArtilleryDefault.HP_JGM_2.smokePenalty removed in first object
root.PJSC018_Tone.ArtilleryDefault.HP_JGM_3.smokePenalty removed in first object
root.PJSC018_Tone.ArtilleryDefault.HP_JGM_4.smokePenalty removed in first object
root.PJSC018_Tone.HullDefault.smokeScanRadius removed in first object
root.PJSC018_Tone.HullDefault.flagPoleModelName removed in first object
root.PJSC018_Tone.needShowProjectYear removed in first object
root.PCH108_PVE_HON_PR_SAVE_2.events[0][1][0][0] changed in second object (was me, is battleEnd)
root.PCH108_PVE_HON_PR_SAVE_2.events[0][1][0][1] changed in second object (was alive, is winner)
root.PCH108_PVE_HON_PR_SAVE_2.events[0][1][0][2] removed in first object
root.PCH108_PVE_HON_PR_SAVE_2.events[0][1][0][3] removed in first object
root.PCH108_PVE_HON_PR_SAVE_2.events[0][1][0][4] removed in first object
root.PCH108_PVE_HON_PR_SAVE_2.events[0][1][1] removed in second object
root.PCZC015_Bismarck_No1PhotoReconUnit.subAlbums removed in first object
root.PAGM162_14in45_Triple.smokePenalty removed in first object
root.PRPA007_Shell_152mm_HE_HC_Mark_34_Mod_1.crewSmokeTexture removed in first object
root.PAGM095_4in50_Mk12.smokePenalty removed in first object
root.PASB508_Alabama.A_Hull.smokeScanRadius removed in first object
root.PASB508_Alabama.A_Hull.flagPoleModelName removed in first object
root.PASB508_Alabama.A1_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASB508_Alabama.A1_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASB508_Alabama.A1_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_4.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_10.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_3.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_2.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_1.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_7.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_6.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_5.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_9.smokePenalty removed in first object
root.PASB508_Alabama.A_ATBA.HP_AGS_8.smokePenalty removed in first object
root.PASB508_Alabama.needShowProjectYear removed in first object
root.PCBM008.hull.smokeScanRadius removed in first object
root.PBPA051_419MM_MII_AP.crewSmokeTexture removed in first object
root.PGPA003_150mm_HE_HE_N_F.crewSmokeTexture removed in first object
root.PAGM087_5in38_Mk21.smokePenalty removed in first object
root.PJSC838_False_Hashidate_1940.ArtilleryDefault.HP_JGM_1.smokePenalty removed in first object
root.PJSC838_False_Hashidate_1940.ArtilleryDefault.HP_JGM_2.smokePenalty removed in first object
root.PJSC838_False_Hashidate_1940.HullDefault.smokeScanRadius removed in first object
root.PJSC838_False_Hashidate_1940.HullDefault.flagPoleModelName removed in first object
root.PJSC838_False_Hashidate_1940.needShowProjectYear removed in first object
root.PJGM095_203mm55.smokePenalty removed in first object
root.PAPA074_406MM_AP_ALABAMA.crewSmokeTexture removed in first object
root.PFSC101_Bougainville.A1_Artillery.HP_FGM_3.smokePenalty removed in first object
root.PFSC101_Bougainville.A1_Artillery.HP_FGM_1.smokePenalty removed in first object
root.PFSC101_Bougainville.A1_Artillery.HP_FGM_2.smokePenalty removed in first object
root.PFSC101_Bougainville.A_Hull.smokeScanRadius removed in first object
root.PFSC101_Bougainville.A_Hull.flagPoleModelName removed in first object
root.PFSC101_Bougainville.needShowProjectYear removed in first object
root.PCZA003_Dunkirk.subAlbumDiscribtions removed in first object
root.PCZA003_Dunkirk.subscribeType removed in first object
root.PCBM011.hull.smokeScanRadius removed in first object
root.PWPA002_120_AP_BLYSKAWICA.crewSmokeTexture removed in first object
root.PRSC109_Dmitry_Donskoy.A_Hull.smokeScanRadius removed in first object
root.PRSC109_Dmitry_Donskoy.A_Hull.flagPoleModelName removed in first object
root.PRSC109_Dmitry_Donskoy.AB1_Artillery.HP_RGM_2.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB1_Artillery.HP_RGM_3.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB1_Artillery.HP_RGM_1.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB1_Artillery.HP_RGM_4.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.B_Hull.smokeScanRadius removed in first object
root.PRSC109_Dmitry_Donskoy.B_Hull.flagPoleModelName removed in first object
root.PRSC109_Dmitry_Donskoy.C_Hull.smokeScanRadius removed in first object
root.PRSC109_Dmitry_Donskoy.C_Hull.flagPoleModelName removed in first object
root.PRSC109_Dmitry_Donskoy.C_ATBA.HP_RGS_1.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C_ATBA.HP_RGS_2.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C_ATBA.HP_RGS_3.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C_ATBA.HP_RGS_4.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C_ATBA.HP_RGS_5.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C_ATBA.HP_RGS_6.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB_ATBA.HP_RGS_1.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB_ATBA.HP_RGS_2.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB_ATBA.HP_RGS_3.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB_ATBA.HP_RGS_4.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB_ATBA.HP_RGS_5.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.AB_ATBA.HP_RGS_6.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C1_Artillery.HP_RGM_2.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C1_Artillery.HP_RGM_3.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C1_Artillery.HP_RGM_1.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.C1_Artillery.HP_RGM_4.smokePenalty removed in first object
root.PRSC109_Dmitry_Donskoy.needShowProjectYear removed in first object
root.PAGS099_5in54_MK16.smokePenalty removed in first object
root.PCPA062_105MM_HE_SPRGR.crewSmokeTexture removed in first object
root.PJPA027_Shell_120mm_AP_C.crewSmokeTexture removed in first object
root.PFPA015_152MM_55_1930_AP_1937.crewSmokeTexture removed in first object
root.PGGM098_280mm54_5_C34_Shee.smokePenalty removed in first object
root.PAPA076_406MM_AP_ALABAMA.crewSmokeTexture removed in first object
root.PBPA052_381MM_HE_MKVIII_C.crewSmokeTexture removed in first object
root.PAPA006_Shell_356mm_AP_AP_Mk_16.crewSmokeTexture removed in first object
root.PAGM135_5in38_Mk30_Mod1.smokePenalty removed in first object
root.PAPA019_Shell_152mm_AP_AP_Mk_35.crewSmokeTexture removed in first object
root.PCQT148_Key.backgroundIconID changed in second object (was 94, is 48)
root.PRPA055_130MM_AP_OHOTNIK.crewSmokeTexture removed in first object
root.PJPB001_TYPE99_N6_MOD1.crewSmokeTexture removed in first object
root.PJPA045_Shell_127mm_AP_Type_0.crewSmokeTexture removed in first object
root.PJGM569_203mm50_Type_C_RF_mod_Arpeggio.smokePenalty removed in first object
root.PFES306_Dunkerque_Skin.peculiarity changed in second object (was always_visible, is default)
root.PFES306_Dunkerque_Skin.hullConfig removed in first object
root.PFES306_Dunkerque_Skin.nodesConfig removed in first object
root.PCBS001.hull.smokeScanRadius removed in first object
root.PCBS003.hull.smokeScanRadius removed in first object
root.PCBS002.hull.smokeScanRadius removed in first object
root.PCBS004.hull.smokeScanRadius removed in first object
root.PASC003_Albany_1898.ATBADefault.HP_AGS_4.smokePenalty removed in first object
root.PASC003_Albany_1898.ATBADefault.HP_AGS_3.smokePenalty removed in first object
root.PASC003_Albany_1898.ATBADefault.HP_AGS_2.smokePenalty removed in first object
root.PASC003_Albany_1898.ATBADefault.HP_AGS_1.smokePenalty removed in first object
root.PASC003_Albany_1898.ArtilleryDefault.HP_AGM_1.smokePenalty removed in first object
root.PASC003_Albany_1898.ArtilleryDefault.HP_AGM_3.smokePenalty removed in first object
root.PASC003_Albany_1898.ArtilleryDefault.HP_AGM_2.smokePenalty removed in first object
root.PASC003_Albany_1898.ArtilleryDefault.HP_AGM_4.smokePenalty removed in first object
root.PASC003_Albany_1898.ArtilleryDefault.HP_AGM_6.smokePenalty removed in first object
root.PASC003_Albany_1898.ArtilleryDefault.HP_AGM_5.smokePenalty removed in first object
root.PASC003_Albany_1898.HullDefault.smokeScanRadius removed in first object
root.PASC003_Albany_1898.HullDefault.flagPoleModelName removed in first object
root.PASC003_Albany_1898.needShowProjectYear removed in first object
root.PCQT355.backgroundIconID changed in second object (was 101, is 53)
root.PRSD107_Pr_35_Udaloy.A_Hull.Cas.maxHP changed in second object (was 165000.0, is 165500)
root.PRSD107_Pr_35_Udaloy.A_Hull.Cas.hlType changed in second object (was simple_hitlocation, is casemate_hitlocation)
root.PRSD107_Pr_35_Udaloy.A_Hull.smokeScanRadius removed in first object
root.PRSD107_Pr_35_Udaloy.A_Hull.flagPoleModelName removed in first object
root.PRSD107_Pr_35_Udaloy.AB1_Artillery.HP_RGM_2.smokePenalty removed in first object
root.PRSD107_Pr_35_Udaloy.AB1_Artillery.HP_RGM_3.smokePenalty removed in first object
root.PRSD107_Pr_35_Udaloy.AB1_Artillery.HP_RGM_1.smokePenalty removed in first object
root.PRSD107_Pr_35_Udaloy.B_Hull.Cas.maxHP changed in second object (was 165000.0, is 165500)
root.PRSD107_Pr_35_Udaloy.B_Hull.Cas.hlType changed in second object (was simple_hitlocation, is casemate_hitlocation)
root.PRSD107_Pr_35_Udaloy.B_Hull.smokeScanRadius removed in first object
root.PRSD107_Pr_35_Udaloy.B_Hull.flagPoleModelName removed in first object
root.PRSD107_Pr_35_Udaloy.needShowProjectYear removed in first object
root.PCPA046_381mm_BASIC_MG_HE.crewSmokeTexture removed in first object
root.PRPA005_75MM_HE.crewSmokeTexture removed in first object
root.PAPA022_Shell_127mm_HE_C_Mk_15.crewSmokeTexture removed in first object
root.PCZC012_Bismarck_PrinzEugen.subAlbums removed in first object
root.PRPA010_130MM_HE_OF_46_B2U.crewSmokeTexture removed in first object
root.PRGM041_120mm_45_Canet.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A1_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A1_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A1_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A1_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A1_Artillery.HP_AGM_6.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A1_Artillery.HP_AGM_5.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_Hull_1942.smokeScanRadius removed in first object
root.PASB004_Arkansas_1912.B_Hull_1942.flagPoleModelName removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_16.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_15.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_14.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_13.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_12.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_11.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_10.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_3.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_2.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_1.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_7.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_6.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_5.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_4.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_9.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_ATBA.HP_AGS_8.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_ATBA.HP_AGS_4.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_ATBA.HP_AGS_3.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_ATBA.HP_AGS_2.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_ATBA.HP_AGS_1.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_ATBA.HP_AGS_6.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B_ATBA.HP_AGS_5.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B1_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B1_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B1_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B1_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B1_Artillery.HP_AGM_6.smokePenalty removed in first object
root.PASB004_Arkansas_1912.B1_Artillery.HP_AGM_5.smokePenalty removed in first object
root.PASB004_Arkansas_1912.A_Hull_1919.smokeScanRadius removed in first object
root.PASB004_Arkansas_1912.A_Hull_1919.flagPoleModelName removed in first object
root.PASB004_Arkansas_1912.needShowProjectYear removed in first object
root.PJW101_Eastern_dragon_king.CrewPersonality.shipsOtherNation removed in second object
root.PJW101_Eastern_dragon_king.CrewPersonality.isRetrainable changed in second object (was False, is True)
root.PJW101_Eastern_dragon_king.CrewPersonality.shipsOwnNation removed in second object
root.PJW101_Eastern_dragon_king.CrewPersonality.hasRank removed in first object
root.PJW101_Eastern_dragon_king.CrewPersonality.ships removed in first object
root.PJW101_Eastern_dragon_king.CrewPersonality.isUnique removed in first object
root.PJW101_Eastern_dragon_king.CrewPersonality.dismissable removed in first object
root.PJW101_Eastern_dragon_king.CrewPersonality.hasOverlay removed in first object
root.PJW101_Eastern_dragon_king.CrewPersonality.hasManyNations removed in first object
root.PJW101_Eastern_dragon_king.UniqueSkills removed in first object
root.PJW101_Eastern_dragon_king.Vanity removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_12.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_13.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_10.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_11.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_16.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_17.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_14.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_15.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_18.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_1.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_2.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_3.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_4.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_5.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_6.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_7.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_8.smokePenalty removed in first object
root.PJSB706_Kirishima.BC_ATBA.HP_JGS_9.smokePenalty removed in first object
root.PJSB706_Kirishima.B_Hull_1941.smokeScanRadius removed in first object
root.PJSB706_Kirishima.B_Hull_1941.flagPoleModelName removed in first object
root.PJSB706_Kirishima.B1_356_45.HP_JGM_1.smokePenalty removed in first object
root.PJSB706_Kirishima.B1_356_45.HP_JGM_2.smokePenalty removed in first object
root.PJSB706_Kirishima.B1_356_45.HP_JGM_3.smokePenalty removed in first object
root.PJSB706_Kirishima.B1_356_45.HP_JGM_4.smokePenalty removed in first object
root.PJSB706_Kirishima.C_Hull_1942.smokeScanRadius removed in first object
root.PJSB706_Kirishima.C_Hull_1942.flagPoleModelName removed in first object
root.PJSB706_Kirishima.C1_356_45.HP_JGM_1.smokePenalty removed in first object
root.PJSB706_Kirishima.C1_356_45.HP_JGM_2.smokePenalty removed in first object
root.PJSB706_Kirishima.C1_356_45.HP_JGM_3.smokePenalty removed in first object
root.PJSB706_Kirishima.C1_356_45.HP_JGM_4.smokePenalty removed in first object
root.PJSB706_Kirishima.needShowProjectYear removed in first object
root.PGPA048_380MM_AP_APC_L_4_4_B.crewSmokeTexture removed in first object
root.PASC001_Erie_1936.A_Hull.smokeScanRadius removed in first object
root.PASC001_Erie_1936.A_Hull.flagPoleModelName removed in first object
root.PASC001_Erie_1936.A_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASC001_Erie_1936.A_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASC001_Erie_1936.A_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASC001_Erie_1936.A_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASC001_Erie_1936.needShowProjectYear removed in first object
root.PBGS505_4in45_QF_Mk_XIX_Nolan.smokePenalty removed in first object
root.PAGM153_6in50_MK6.smokePenalty removed in first object
root.PRGS036_75mm_Cane.smokePenalty removed in first object
root.PBPA035_152MM_PVIII_4CRH_HE.crewSmokeTexture removed in first object
root.PBSB106_Queen_Elizabeth.A_Hull.smokeScanRadius removed in first object
root.PBSB106_Queen_Elizabeth.A_Hull.flagPoleModelName removed in first object
root.PBSB106_Queen_Elizabeth.A1_Artillery.HP_BGM_2.smokePenalty removed in first object
root.PBSB106_Queen_Elizabeth.A1_Artillery.HP_BGM_3.smokePenalty removed in first object
root.PBSB106_Queen_Elizabeth.A1_Artillery.HP_BGM_1.smokePenalty removed in first object
root.PBSB106_Queen_Elizabeth.A1_Artillery.HP_BGM_4.smokePenalty removed in first object
root.PBSB106_Queen_Elizabeth.B_Hull.smokeScanRadius removed in first object
root.PBSB106_Queen_Elizabeth.B_Hull.flagPoleModelName removed in first object
root.PBSB106_Queen_Elizabeth.AB_ATBA.HP_BGS_9.horizSector[0] changed in second object (was -85.0, is 0.0)
