>> loading GameParams.old.txt (first object)
root.PXSA002_Invisible_Air_Ally_1.A1_AirArmament.isIndependentLaunchpad removed in first object
root.PXSA002_Invisible_Air_Ally_1.B2_AirArmament.isIndependentLaunchpad removed in first object
root.PGSC508_Prinz_Eugen.ShipModernization removed in second object
root.PGSC508_Prinz_Eugen.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC508_Prinz_Eugen.A_AirArmament.isIndependentLaunchpad removed in first object
root.PGSC508_Prinz_Eugen.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC508_Prinz_Eugen.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC018_Tone.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC018_Tone.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC018_Tone.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC018_Tone.ShipModernization removed in second object
root.PJSC018_Tone.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PISC506_DucadAosta.ShipModernization removed in second object
root.PISC506_DucadAosta.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PISC506_DucadAosta.A_AirArmament.isIndependentLaunchpad removed in first object
root.PISC506_DucadAosta.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PISC506_DucadAosta.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC110_Pr_66_Moskva.ShipModernization removed in second object
root.PRSC110_Pr_66_Moskva.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC110_Pr_66_Moskva.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC110_Pr_66_Moskva.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD108_Hsien_Yang.ShipModernization removed in second object
root.PZSD108_Hsien_Yang.AB1_Artillery.Far.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD108_Hsien_Yang.B_AirDefense.Medium.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD108_Hsien_Yang.B_AirDefense.Near.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD108_Hsien_Yang.A_AirDefense.Near.targetWeightTypeTable.Auxiliary removed in first object
root.PRSB001_Nikolay_I.AirDefenseDefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSB001_Nikolay_I.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PRSB001_Nikolay_I.ShipModernization removed in second object
root.PXSA003_Lexington_1944_H2017.ShipModernization removed in second object
root.PXSA003_Lexington_1944_H2017.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PXSA003_Lexington_1944_H2017.group changed in second object (was event, is disabled)
root.PXSA003_Lexington_1944_H2017.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PXSA003_Lexington_1944_H2017.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PXSA003_Lexington_1944_H2017.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC002_Drezden_1908.ShipModernization removed in second object
root.PGSC002_Drezden_1908.AB_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSD506_T_61.ShipModernization removed in second object
root.PGSD506_T_61.A_AirDefense.Near1.targetWeightTypeTable.Auxiliary removed in first object
root.PGSD506_T_61.A_AirDefense.Medium1.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD002_Umikaze_1925.ShipModernization removed in second object
root.PJSD002_Umikaze_1925.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB010_Nagato_1944.ShipModernization removed in second object
root.PJSB010_Nagato_1944.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB010_Nagato_1944.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB010_Nagato_1944.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PJSB010_Nagato_1944.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASD002_Sampson_1917.ShipModernization removed in second object
root.PASD002_Sampson_1917.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASD002_Sampson_1917.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSD605_Anthony_Event.ShipModernization removed in second object
root.PBSD605_Anthony_Event.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSD605_Anthony_Event.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC106_La_Galissonniere.ShipModernization removed in second object
root.PFSC106_La_Galissonniere.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC106_La_Galissonniere.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC106_La_Galissonniere.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC106_La_Galissonniere.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC106_La_Galissonniere.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PCM014_Torpedo_Mod_III.shiplevel removed in first object
root.PCM014_Torpedo_Mod_III.shiptype removed in first object
root.PCM014_Torpedo_Mod_III.slot removed in first object
root.PCM014_Torpedo_Mod_III.group removed in first object
root.PCM014_Torpedo_Mod_III.ships removed in first object
root.PCM014_Torpedo_Mod_III.excludes removed in first object
root.PCM014_Torpedo_Mod_III.nation removed in first object
root.PRSD210_Grozovoy_pr_40N.ShipModernization removed in second object
root.PRSD210_Grozovoy_pr_40N.A1_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD210_Grozovoy_pr_40N.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD210_Grozovoy_pr_40N.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PXSX043_Medway_Queen_War.ShipModernization removed in second object
root.PASB917_Montana_1945.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB917_Montana_1945.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB917_Montana_1945.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASB917_Montana_1945.ShipModernization removed in second object
root.PASB917_Montana_1945.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PFSC109_Saint_Louis.ShipModernization removed in second object
root.PFSC109_Saint_Louis.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC109_Saint_Louis.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC109_Saint_Louis.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC109_Saint_Louis.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC109_Saint_Louis.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PFSC109_Saint_Louis.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC109_Saint_Louis.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PXSD001_VanHellsink.ShipModernization removed in second object
root.PXSD001_VanHellsink.group changed in second object (was event, is disabled)
root.PXSD001_VanHellsink.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PXSD001_VanHellsink.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA917_Hakuryu_1942.ShipModernization removed in second object
root.PJSA917_Hakuryu_1942.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA917_Hakuryu_1942.A_AirArmament.isIndependentLaunchpad removed in first object
root.PJSA917_Hakuryu_1942.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC805_FALSE_ENEMY_Erie_1936.ShipModernization removed in second object
root.PASC805_FALSE_ENEMY_Erie_1936.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.ShipModernization removed in second object
root.PRSD109_Pr_48_Kiev.B_AirDefense.AuraMedium2.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.B_AirDefense.AuraMedium1.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD109_Pr_48_Kiev.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC009_Mogami_1935.BC_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC009_Mogami_1935.ShipModernization removed in second object
root.PJSC009_Mogami_1935.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC009_Mogami_1935.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC009_Mogami_1935.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PJSC009_Mogami_1935.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC009_Mogami_1935.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC009_Mogami_1935.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC002_Diana_1905.ShipModernization removed in second object
root.PXSC001_Dr_Frankenship.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PXSC001_Dr_Frankenship.ShipModernization removed in second object
root.PXSC001_Dr_Frankenship.group changed in second object (was event, is disabled)
root.PJSC008_Myoko_1945.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC008_Myoko_1945.ShipModernization removed in second object
root.PJSC008_Myoko_1945.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC008_Myoko_1945.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC008_Myoko_1945.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PJSC008_Myoko_1945.A_AirDefense.AuraNear1.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC008_Myoko_1945.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC008_Myoko_1945.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD104_Izyaslav.ShipModernization removed in second object
root.PRSD104_Izyaslav.B_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD104_Izyaslav.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD104_Izyaslav.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD104_Izyaslav.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSD110_Z_52.ShipModernization removed in second object
root.PGSD110_Z_52.A1_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSD110_Z_52.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSD110_Z_52.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.ABC_AirArmament.isIndependentLaunchpad removed in first object
root.PGSC108_Hipper.ShipModernization removed in second object
root.PGSC108_Hipper.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.ABC_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC108_Hipper.C_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PXSD007_Scnellboot_S38.ShipModernization removed in second object
root.PXSD007_Scnellboot_S38.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PXSD007_Scnellboot_S38.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASC002_Chester_1908.ShipModernization removed in second object
root.PASC002_Chester_1908.B_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD012_Shimakaze_1943.ShipModernization removed in second object
root.PJSD012_Shimakaze_1943.B_Hull.armor.65585 changed in second object (was 19.0, is 18.0)
root.PJSD012_Shimakaze_1943.B_Hull.armor.65593 changed in second object (was 19.0, is 18.0)
root.PJSD012_Shimakaze_1943.B_Hull.armor.65630 changed in second object (was 19.0, is 18.0)
root.PJSD012_Shimakaze_1943.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD012_Shimakaze_1943.AB_127_50.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PXSB004_Tirpiz_1942_H2017.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PXSB004_Tirpiz_1942_H2017.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PXSB004_Tirpiz_1942_H2017.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PXSB004_Tirpiz_1942_H2017.ShipModernization removed in second object
root.PXSB004_Tirpiz_1942_H2017.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PXSB004_Tirpiz_1942_H2017.group changed in second object (was event, is disabled)
root.PASX006_Cimarron_invisible.ShipModernization removed in second object
root.PJSC005_Furutaka_1926.ABC_AirArmament removed in second object
root.PJSC005_Furutaka_1926.ShipModernization removed in second object
root.PJSC005_Furutaka_1926.AB1_Artillery.HP_JGM_4.pitchDeadZones[0] removed in first object
root.PJSC005_Furutaka_1926.AB2_Artillery.HP_JGM_4.pitchDeadZones[0] removed in first object
root.PJSC005_Furutaka_1926.C_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.B_AirDefense.AuraNear1.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.ShipUpgradeInfo.PJUH432_Furutaka_1930.components.airArmament[0] changed in second object (was ABC_AirArmament, is AB_AirArmament)
root.PJSC005_Furutaka_1926.ShipUpgradeInfo.PJUH431_Furutaka_1926.components.airArmament[0] changed in second object (was ABC_AirArmament, is AB_AirArmament)
root.PJSC005_Furutaka_1926.ShipUpgradeInfo.PJUH433_Furutaka_1941.components.airArmament[0] changed in second object (was ABC_AirArmament, is C_AirArmament)
root.PJSC005_Furutaka_1926.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.C_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC005_Furutaka_1926.C_AirArmament removed in first object
root.PJSC005_Furutaka_1926.AB_AirArmament removed in first object
root.PGSB107_Gneisenau.ShipModernization removed in second object
root.PGSB107_Gneisenau.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB107_Gneisenau.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB107_Gneisenau.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB107_Gneisenau.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB107_Gneisenau.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PGSB107_Gneisenau.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB107_Gneisenau.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC910_Pr_66_Moskva.ShipModernization removed in second object
root.PRSC910_Pr_66_Moskva.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC910_Pr_66_Moskva.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC910_Pr_66_Moskva.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC026_Iwaki_1944.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC026_Iwaki_1944.ShipModernization removed in second object
root.PXSX016_Goliath.ShipModernization removed in second object
root.PGSC910_Hindenburg.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC910_Hindenburg.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC910_Hindenburg.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC910_Hindenburg.ShipModernization removed in second object
root.PGSC910_Hindenburg.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PXSA004_Zuikaku_1944_H2017.ShipModernization removed in second object
root.PXSA004_Zuikaku_1944_H2017.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PXSA004_Zuikaku_1944_H2017.ABC_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PXSA004_Zuikaku_1944_H2017.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASA004_Langley_1929.ShipModernization removed in second object
root.PASA004_Langley_1929.B_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASA004_Langley_1929.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASA004_Langley_1929.A1_AirArmament.isIndependentLaunchpad removed in first object
root.PASA004_Langley_1929.B2_AirArmament.isIndependentLaunchpad removed in first object
root.PZSD104_Shen_Yang.ShipModernization removed in second object
root.PZSD104_Shen_Yang.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD104_Shen_Yang.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PCM007_Torpedo_Mod_II.shiplevel removed in first object
root.PCM007_Torpedo_Mod_II.shiptype removed in first object
root.PCM007_Torpedo_Mod_II.slot removed in first object
root.PCM007_Torpedo_Mod_II.group removed in first object
root.PCM007_Torpedo_Mod_II.ships removed in first object
root.PCM007_Torpedo_Mod_II.excludes removed in first object
root.PCM007_Torpedo_Mod_II.nation removed in first object
root.PJSC007_Aoba_1943.ShipModernization removed in second object
root.PJSC007_Aoba_1943.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC007_Aoba_1943.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC007_Aoba_1943.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PJSC007_Aoba_1943.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC007_Aoba_1943.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PCBM010.hull.deathPlaneEffect removed in first object
root.PCBM011.hull.deathPlaneEffect removed in first object
root.PASC003_Albany_1898.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC003_Albany_1898.ShipModernization removed in second object
root.PGSB104_Kaiser.ShipModernization removed in second object
root.PGSB104_Kaiser.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB104_Kaiser.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB104_Kaiser.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB104_Kaiser.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB104_Kaiser.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB918_Yamato_1944.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB918_Yamato_1944.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB918_Yamato_1944.ShipModernization removed in second object
root.PJSB918_Yamato_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PBSB106_Queen_Elizabeth.ShipModernization removed in second object
root.PBSB106_Queen_Elizabeth.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB106_Queen_Elizabeth.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB106_Queen_Elizabeth.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB106_Queen_Elizabeth.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PBSB106_Queen_Elizabeth.A_AirDefense.AuraNear1.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB106_Queen_Elizabeth.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB106_Queen_Elizabeth.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC934_Zao_1944.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC934_Zao_1944.AirDefenseDefault.AuraMedium1.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC934_Zao_1944.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC934_Zao_1944.ShipModernization removed in second object
root.PJSC934_Zao_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PJSC934_Zao_1944.group changed in second object (was clan, is disabled)
root.PGSB108_Bismarck.ShipModernization removed in second object
root.PGSB108_Bismarck.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB108_Bismarck.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB108_Bismarck.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB108_Bismarck.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB108_Bismarck.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PGSB108_Bismarck.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB108_Bismarck.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD102_Long_Jiang.ShipModernization removed in second object
root.PCH120_PVE_HON_HIT_TORP.events[1][0] changed in second object (was battleEnd, is meAttack)
root.PCH120_PVE_HON_HIT_TORP.events[1][1][0][0] changed in second object (was battleEnd, is counter)
root.PCH120_PVE_HON_HIT_TORP.events[1][1][0][1] changed in second object (was winner, is a)
root.PCH120_PVE_HON_HIT_TORP.events[1][1][0][2] changed in second object (was ==, is >=)
root.PCH120_PVE_HON_HIT_TORP.events[1][1][0][3] changed in second object (was me, is constant)
root.PCH120_PVE_HON_HIT_TORP.events[1][1][0][4] changed in second object (was team, is hitCount)
root.PCH120_PVE_HON_HIT_TORP.events[1][1][1] removed in second object
root.PRSC503_Oleg.ShipModernization removed in second object
root.PCM004_AirDefense_Mod_I.shiplevel removed in first object
root.PCM004_AirDefense_Mod_I.shiptype removed in first object
root.PCM004_AirDefense_Mod_I.slot removed in first object
root.PCM004_AirDefense_Mod_I.group removed in first object
root.PCM004_AirDefense_Mod_I.ships removed in first object
root.PCM004_AirDefense_Mod_I.excludes removed in first object
root.PCM004_AirDefense_Mod_I.nation removed in first object
root.PCY012_FighterPremium.PAY701_VG_39_BB_5 removed in first object
root.PCY012_FighterPremium.PAY601_BLOCH157_Battleship_4 removed in first object
root.PCY012_FighterPremium.PIY108_Re_2000_Battleship_4 removed in first object
root.PASC007_Cleveland_1945.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASC007_Cleveland_1945.ShipModernization removed in second object
root.PASC007_Cleveland_1945.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PASC007_Cleveland_1945.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC007_Cleveland_1945.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASC007_Cleveland_1945.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC007_Cleveland_1945.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC107_Fiji.ShipModernization removed in second object
root.PBSC107_Fiji.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC107_Fiji.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC107_Fiji.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC107_Fiji.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC107_Fiji.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PBSC107_Fiji.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC107_Fiji.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCY008_SonarSearch.DukeOfYork removed in first object
root.PBSB910_Conqueror.ShipModernization removed in second object
root.PBSB910_Conqueror.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB910_Conqueror.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCY004_Fighter.PAY801_VG_39_BB_5 removed in first object
root.PCY004_Fighter.PIY008_Re_2000_Battleship_4 removed in first object
root.PCY004_Fighter.PAY701_BLOCH157_Battleship_4 removed in first object
root.PZSD105_Jian_Wei.ShipModernization removed in second object
root.PZSD105_Jian_Wei.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD105_Jian_Wei.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD505_Okhotnik_1917.ShipModernization removed in second object
root.PRSD505_Okhotnik_1917.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD505_Okhotnik_1917.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD004_Minekadze_1920.ShipModernization removed in second object
root.PJSD004_Minekadze_1920.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD004_Minekadze_1920.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD004_Minekadze_1920.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA009_Ryujo_1933.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA009_Ryujo_1933.ShipModernization removed in second object
root.PJSA009_Ryujo_1933.B_AirArmament.isIndependentLaunchpad removed in first object
